agency_cd,site_id,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc8,interval,parm_cd,stat_cd,ts_id,loc_web_ds,medium_grp_cd,parm_grp_cd,srs_id,access_cd,date_begin,date_end,count_nu,yr_begin,yr_end,yr_total
USGS,11301000,OAKDALE CN NR KNIGHTS FERRY CA,ST,37.85881594,-120.6332592,F,"NAD83",NA,NA,NA,18040010,dv,00060,00003,213272,NA,wat,NA,1645423,0,1914-05-03,2020-09-30,38067,1914,2020,106
USGS,11302000,STANISLAUS R BL GOODWIN DAM NR KNIGHTS FERRY CA,ST,37.85159385,-120.6379816,F,"NAD83",NA,NA,NA,18040010,dv,00060,00003,213275,NA,wat,NA,1645423,0,1957-02-01,2020-09-30,23253,1957,2020,63
USGS,11303000,STANISLAUS R A RIPON CA,ST,37.72965078,-121.1104934,S,"NAD83",0.72,0.01,NGVD29,18040010,dv,00060,00003,9833,NA,wat,NA,1645423,0,1940-10-01,2021-07-25,29518,1940,2021,81
USGS,11303500,SAN JOAQUIN R NR VERNALIS CA,ST,37.6760406,-121.2663293,S,"NAD83",25,2.5,NGVD29,18040003,dv,00060,00003,9840,NA,wat,NA,1645423,0,1923-10-01,2021-07-25,33896,1923,2021,98
USGS,11308900,CALAVERAS R BL NEW HOGAN DAM NR VALLEY SPRINGS CA,ST,38.14797568,-120.8249362,F,"NAD83",NA,NA,NA,18040011,dv,00060,00003,9873,NA,wat,NA,1645423,0,1961-02-01,1990-09-30,10834,1961,1990,29
USGS,11313000,DELTA-MENDOTA CN A TRACY PP NR TRACY CA,ST,37.79687204,-121.5852273,F,"NAD83",NA,NA,NA,18040003,dv,00060,00003,213276,NA,wat,NA,1645423,0,1951-06-01,2009-09-30,21307,1951,2009,58
USGS,11313510,SALT SPRINGS PH NR WEST POINT CA,ST,38.49796756,-120.2182488,F,"NAD83",NA,NA,NA,18040012,dv,00060,00003,213491,NA,wat,NA,1645423,0,1980-10-01,2020-09-30,14610,1980,2020,40
USGS,11314000,TIGER C PH COND BL SALT SPRINGS DAM CA,ST,38.4957454,-120.2207489,F,"NAD83",NA,NA,NA,18040012,dv,00060,00003,213492,NA,wat,NA,1645423,0,1931-07-01,2020-09-30,32600,1931,2020,89
USGS,11314500,NF MOKELUMNE R BL SALT SPRINGS DAM CA,ST,38.4935232,-120.2210266,F,"NAD83",NA,NA,NA,18040012,dv,00060,00003,296101,NA,wat,NA,1645423,0,1926-10-01,2020-09-30,34334,1926,2020,94
USGS,11316600,NF MOKELUMNE R AB TIGER C CA,ST,38.4465771,-120.49020230000001,F,"NAD83",NA,NA,NA,18040012,dv,00060,00003,9947,NA,wat,NA,1645423,0,1969-10-01,2001-09-30,11688,1969,2001,32
USGS,11316605,TIGER C BL REGULATOR RES NR PIONEER CA,ST,38.47694444,-120.4530556,S,"NAD83",3510,20,NGVD29,18040012,dv,00060,00003,213504,NA,wat,NA,1645423,0,2001-10-01,2020-09-30,6913,2001,2020,19
USGS,11316610,TIGER C PH NR WEST POINT CA,ST,38.44907699,-120.4929802,F,"NAD83",NA,NA,NA,18040012,dv,00060,00003,213506,NA,wat,NA,1645423,0,1980-10-01,2020-09-30,14610,1980,2020,40
USGS,11316700,NF MOKELUMNE R BL ELECTR DIV DAM NR WEST PT CA,ST,38.4207444,-120.5499267,F,"NAD83",NA,NA,NA,18040012,dv,00060,00003,213508,NA,wat,NA,1645423,0,1985-09-30,2020-09-30,10264,1985,2020,35
USGS,11317000,MF MOKELUMNE R A WEST POINT CA,ST,38.3896344,-120.5265927,F,"NAD83",2450,20,NGVD29,18040012,dv,00060,00003,214065,NA,wat,NA,1645423,0,1911-10-01,2020-09-30,39813,1911,2020,109
USGS,11319500,MOKELUMNE R NR MOKELUMNE HILL CA,ST,38.3126926,-120.7202112,F,"NAD83",584.88,0.01,NGVD29,18040012,dv,00060,00003,214067,NA,wat,NA,1645423,0,1927-10-01,2020-09-30,33969,1927,2020,93
USGS,11323500,MOKELUMNE R BL CAMANCHE DAM CA,ST,38.2261111,-121.0233333,S,"NAD83",82.71,0.01,NGVD29,18040012,dv,00060,00003,214071,NA,wat,NA,1645423,0,1904-10-01,2020-09-30,42369,1904,2020,116
USGS,11325000,WOODBRIDGE CN A WOODBRIDGE CA,ST,38.1524182,-121.3018925,F,"NAD83",NA,NA,NA,18040012,dv,00060,00003,213291,NA,wat,NA,1645423,0,1926-04-28,2020-09-30,34490,1926,2020,94
USGS,11325500,MOKELUMNE R A WOODBRIDGE CA,ST,38.15852914,-121.3035592,F,"NAD83",14.9,0.01,NGVD29,18040012,dv,00060,00003,228917,NA,wat,NA,1645423,0,1924-06-01,2020-09-30,34222,1924,2020,96
USGS,11333000,CAMP C NR SOMERSET CA,ST,38.65712715,-120.6638189,F,"NAD83",1820,20,NGVD29,18040013,dv,00060,00003,9988,NA,wat,NA,1645423,0,1954-10-01,2004-09-29,18262,1954,2004,50
USGS,11335000,COSUMNES R A MICHIGAN BAR CA,ST,38.50018619,-121.0452212,F,"NAD83",168.09,0.01,NGVD29,18040013,dv,00060,00003,296112,NA,wat,NA,1645423,0,1907-10-01,2021-07-25,41570,1907,2021,114
USGS,11336580,MORRISON C NR SACRAMENTO CA,ST,38.49851847,-121.4527317,F,"NAD83",10.08,0.5,"NAVD88",18020163,dv,00060,00003,10009,NA,wat,NA,1645423,0,1959-08-01,2017-11-27,17651,1959,2017,58
USGS,11336585,LAGUNA C NR ELK GROVE CA,ST,38.42324335,-121.353284,S,"NAD83",40,2.5,NGVD29,18020163,dv,00060,00003,10010,NA,wat,NA,1645423,0,1995-10-01,2018-10-21,8422,1995,2018,23
USGS,11337000,CONTRA COSTA CN NR OAKLEY CA,ST,37.9954775,-121.701898,F,"NAD83",20,2,NGVD29,18040003,dv,00060,00003,213318,NA,wat,NA,1645423,0,1950-02-01,2001-09-30,17409,1950,2001,51
USGS,11337600,MARSH C A BRENTWOOD CA,ST,37.9627006,-121.687453,S,"NAD83",50,10,NGVD29,18040003,dv,00060,00003,10042,NA,wat,NA,1645423,0,2000-08-26,2013-10-27,4811,2000,2013,13
USGS,11342000,SACRAMENTO R A DELTA CA,ST,40.93959397,-122.4172351,F,"NAD83",1075,20,NGVD29,18020005,dv,00060,00003,10051,NA,wat,NA,1645423,0,1944-10-01,2021-07-25,28054,1944,2021,77
USGS,11345500,SF PIT R NR LIKELY CA,ST,41.2307286,-120.4371726,F,"NAD83",4508,20,NGVD29,18020002,dv,00060,00003,10057,NA,wat,NA,1645423,0,1928-10-01,2021-07-25,33899,1928,2021,93
USGS,11348500,PIT R NR CANBY CA,ST,41.40600116,-120.9277458,F,"NAD83",4270.11,0.16,"NAVD88",18020002,dv,00060,00003,10066,NA,wat,NA,1645423,0,1904-01-01,2021-07-25,33933,1904,2021,117
USGS,11351700,MUCK VALLEY PP NR LITTLE VALLEY CA,ST,40.9723871,-121.2538634,F,"NAD83",3340,10,NGVD29,18020003,dv,00060,00003,214074,NA,wat,NA,1645423,0,1991-10-01,2019-10-01,8102,1991,2019,28
USGS,11351945,PIT R TUNNEL FLOW TO MUCK VALLEY PP NR BIEBER CA,ST,41.0151662,-121.154694,S,"NAD83",4120,10,NGVD29,18020002,dv,00060,00003,214076,NA,wat,NA,1645423,0,2002-09-30,2019-10-01,4084,2002,2019,17
USGS,11351946,PIT R BYPSS FLW BL DIV TO MUCK VALLEY PP NR BIEBER,ST,41.0151662,-121.154694,S,"NAD83",4120,10,NGVD29,18020002,dv,00060,00003,214077,NA,wat,NA,1645423,0,1994-10-01,2019-10-01,6211,1994,2019,25
USGS,11351948,PIT R OGEE WEIR BL DIV TO MUCK VALLEY PP NR BEIBER,ST,41.0151662,-121.154694,S,"NAD83",4120,10,NGVD29,18020002,dv,00060,00003,214078,NA,wat,NA,1645423,0,1994-10-01,2019-10-01,4749,1994,2019,25
USGS,11351950,PIT R BL DIV TO MUCK VALLEY PP NR BIEBER CA,ST,41.0151662,-121.154694,F,"NAD83",4120,20,NGVD29,18020002,dv,00060,00003,214093,NA,wat,NA,1645423,0,1992-10-01,2019-10-01,7306,1992,2019,27
USGS,11354200,PIT NO 1 PH NR FALL RIVER MILLS CA,ST,40.99099584,-121.4980378,F,"NAD83",NA,NA,NA,18020003,dv,00060,00003,214129,NA,wat,NA,1645423,0,1986-10-01,2020-09-30,12419,1986,2020,34
USGS,11355010,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,ST,40.9832178,-121.511927,F,"NAD83",NA,NA,NA,18020003,dv,00060,00003,10090,NA,wat,NA,1645423,0,1975-08-01,2021-07-25,16794,1975,2021,46
USGS,11358010,LOST C NO 1 PP NR OLD STATION CA,ST,40.7576613,-121.414421,F,"NAD83",3880,10,NGVD29,18020003,dv,00060,00003,214136,NA,wat,NA,1645423,0,1990-10-01,2018-09-30,9862,1990,2018,28
USGS,11358020,LOST C BL DIV TO LOST C PP1 NR OLD STATION CA,ST,40.75960579,-121.4138654,F,"NAD83",3900,10,NGVD29,18020003,dv,00060,00003,214139,NA,wat,NA,1645423,0,1989-10-10,2018-09-30,10187,1989,2018,29
USGS,11358700,HAT C BL HAT NO 1 DIV DAM NR BURNEY CA,ST,40.918772,-121.5516499,F,"NAD83",3180,10,NGVD29,18020003,dv,00060,00003,214141,NA,wat,NA,1645423,0,1983-10-01,2020-09-30,10840,1983,2020,37
USGS,11358800,HAT C NO 1 PH NR BURNEY CA,ST,40.92905,-121.5447053,F,"NAD83",NA,NA,NA,18020003,dv,00060,00003,214142,NA,wat,NA,1645423,0,1986-10-01,2020-09-30,12419,1986,2020,34
USGS,11359300,HAT C NO 2 PH NR BURNEY CA,ST,40.96043925,-121.5485946,F,"NAD83",NA,NA,NA,18020003,dv,00060,00003,216842,NA,wat,NA,1645423,0,1979-10-01,2020-09-30,14976,1979,2020,41
USGS,11362300,PIT NO 3 PH NR BURNEY CA,ST,40.996826,-121.7477675,F,"NAD83",NA,NA,NA,18020003,dv,00060,00003,216847,NA,wat,NA,1645423,0,1973-10-01,2020-09-30,17167,1973,2020,47
USGS,11362500,PIT R BL PIT NO 4 DAM CA,ST,40.97349199,-121.7794355,F,"NAD83",NA,NA,NA,18020003,dv,00060,00003,216849,NA,wat,NA,1645423,0,1927-06-21,2020-09-30,34071,1927,2020,93
USGS,11362600,PIT R NO 4 PH NR BURNEY CA,ST,40.98626916,-121.8499935,F,"NAD83",NA,NA,NA,18020003,dv,00060,00003,216851,NA,wat,NA,1645423,0,1969-10-01,2020-09-30,17532,1969,2020,51
USGS,11362700,PIT NO 5 PP NR BIG BEND CA,ST,40.98598998,-121.9774982,F,"NAD83",NA,NA,NA,18020003,dv,00060,00003,216853,NA,wat,NA,1645423,0,1974-10-01,2020-09-30,16801,1974,2020,46
USGS,11362800,NELSON C PP NR BIG BEND CA,ST,41.02904688,-121.8911064,F,"NAD83",1950,20,NGVD29,18020003,dv,00060,00003,216894,NA,wat,NA,1645423,0,1991-10-01,2020-09-30,9394,1991,2020,29
USGS,11362880,NELSON C OVERFLOW WEIR BL PP DIV NR BIG BEND CA,ST,41.04210268,-121.8772172,F,"NAD83",2320,20,NGVD29,18020003,dv,00060,00003,216891,NA,wat,NA,1645423,0,1993-10-01,2020-06-16,9002,1993,2020,27
USGS,11362890,NELSON C RELEASE WEIR BL PP DIV NR BIG BEND CA,ST,41.04210268,-121.8772172,S,"NAD83",2320,20,NGVD29,18020003,dv,00060,00003,216896,NA,wat,NA,1645423,0,1991-10-01,2020-06-16,9724,1991,2020,29
USGS,11362940,EF NELSON C OVERFLOW WEIR BL PP DIV NR BIG BEND CA,ST,41.0401582,-121.8755504,F,"NAD83",2540,20,NGVD29,18020003,dv,00060,00003,217006,NA,wat,NA,1645423,0,1993-10-01,2020-09-30,8640,1993,2020,27
USGS,11362945,EF NELSON C RELEASE WEIR BL PP DIV NR BIG BEND CA,ST,41.0401582,-121.8755504,S,"NAD83",2540,20,NGVD29,18020003,dv,00060,00003,217007,NA,wat,NA,1645423,0,1993-10-01,2020-09-30,8978,1993,2020,27
USGS,11362950,EF NELSON C BL DIV TO NELSON C PP NR BIG BEND CA,ST,41.0401582,-121.8755504,F,"NAD83",2540,20,NGVD29,18020003,dv,00060,00003,217010,NA,wat,NA,1645423,0,1993-10-01,2020-09-30,8768,1993,2020,27
USGS,11363000,PIT R A BIG BEND CA,ST,41.01932436,-121.911107,F,"NAD83",NA,NA,NA,18020003,dv,00060,00003,217012,NA,wat,NA,1645423,0,1910-10-01,2020-09-30,40159,1910,2020,110
USGS,11363910,JAMES B BLACK PH NR BIG BEND CA,ST,40.98654554,-121.9774982,F,"NAD83",NA,NA,NA,18020003,dv,00060,00003,217013,NA,wat,NA,1645423,0,1966-01-01,2020-09-30,19997,1966,2020,54
USGS,11364150,PIT R NO 6 PH NR MONTGOMERY CREEK CA,ST,40.9207115,-121.9927764,F,"NAD83",NA,NA,NA,18020003,dv,00060,00003,217022,NA,wat,NA,1645423,0,1973-10-01,2020-09-30,17167,1973,2020,47
USGS,11364155,ROARING C PP NR MONTGOMERY CREEK CA,ST,40.88321157,-121.9486082,F,"NAD83",1400,20,NGVD29,18020003,dv,00060,00003,217023,NA,wat,NA,1645423,0,1990-10-01,2009-09-30,4244,1990,2009,19
USGS,11364250,HATCHET C PP NR MONTGOMERY CREEK CA,ST,40.87404505,-121.9205517,F,"NAD83",2040,20,NGVD29,18020003,dv,00060,00003,217025,NA,wat,NA,1645423,0,1990-10-01,2010-09-30,6385,1990,2010,20
USGS,11365000,PIT R NR MONTGOMERY CREEK CA,ST,40.84376636,-122.0024986,F,"NAD83",1000,20,NGVD29,18020003,dv,00060,00003,296121,NA,wat,NA,1645423,0,1944-10-01,2020-09-30,27577,1944,2020,76
USGS,11367500,MCCLOUD R NR MCCLOUD CA,ST,41.18821296,-122.065557,F,"NAD83",2711.2,0.01,NGVD29,18020004,dv,00060,00003,217118,NA,wat,NA,1645423,0,1931-04-01,2020-09-30,32691,1931,2020,89
USGS,11367720,MCCLOUD-IRON CANYON DIVER TUNNEL NR MCCLOUD CA,ST,41.13487886,-122.0750017,F,"NAD83",NA,NA,NA,18020004,dv,00060,00003,217119,NA,wat,NA,1645423,0,1965-10-01,2020-09-30,20079,1965,2020,55
USGS,11367800,MCCLOUD R A AH-DI-NA NR MCCLOUD CA,ST,41.1107115,-122.0961134,F,"NAD83",NA,NA,NA,18020004,dv,00060,00003,217124,NA,wat,NA,1645423,0,1964-10-01,2020-09-30,20454,1964,2020,56
USGS,11368000,MCCLOUD R AB SHASTA LK CA,ST,40.9582079,-122.2197275,F,"NAD83",1100,20,NGVD29,18020004,dv,00060,00003,217495,NA,wat,NA,1645423,0,1945-10-01,2020-09-30,27029,1945,2020,75
USGS,11370500,SACRAMENTO R A KESWICK CA,ST,40.6009835,-122.4444553,F,"NAD83",479.81,0.01,NGVD29,18020154,dv,00060,00003,10158,NA,wat,NA,1645423,0,1938-10-01,2021-07-25,30247,1938,2021,83
USGS,11371600,SPRING C PH A KESWICK CA,ST,40.62792758,-122.467512,F,"NAD83",NA,NA,NA,18020154,dv,00060,00003,217516,NA,wat,NA,1645423,0,1964-01-01,2020-09-30,20728,1964,2020,56
USGS,11372325,KILARC CN DIV TO OLD COW C NR WHITMORE CA,ST,40.6868225,-121.8086035,F,"NAD83",NA,NA,NA,18020151,dv,00060,00003,217508,NA,wat,NA,1645423,0,1983-01-08,2019-05-02,12192,1983,2019,36
USGS,11372330,OLSEN PP NR WHITMORE CA,ST,40.6387664,-121.9252726,F,"NAD83",1720,20,NGVD29,18020151,dv,00060,00003,217509,NA,wat,NA,1645423,0,1990-01-26,2020-09-30,9014,1990,2020,30
USGS,11372350,OLD COW C BL DIV TO OLSEN PP NR WHITMORE CA,ST,40.66932208,-121.8919388,F,"NAD83",2340,20,NGVD29,18020151,dv,00060,00003,296123,NA,wat,NA,1645423,0,1990-01-26,2020-09-30,7549,1990,2020,30
USGS,11376000,COTTONWOOD C NR COTTONWOOD CA,ST,40.38709797,-122.2386119,F,"NAD83",364,5,NGVD29,18020152,dv,00060,00003,10221,NA,wat,NA,1645423,0,1940-10-01,2021-07-25,29516,1940,2021,81
USGS,11376025,NF BATTLE C BL MCCUMBER DAM NR MANZANITA LAKE CA,ST,40.53737967,-121.732488,F,"NAD83",NA,NA,NA,18020153,dv,00060,00003,217558,NA,wat,NA,1645423,0,1980-10-01,2020-09-30,12863,1980,2020,40
USGS,11376043,VOLTA NO 1 PH NR MANTON CA,ST,40.4593233,-121.866935,F,"NAD83",NA,NA,NA,18020153,dv,00060,00003,217609,NA,wat,NA,1645423,0,1979-10-01,2020-09-30,14976,1979,2020,41
USGS,11376046,VOLTA NO2 PH NR MANTON CA,ST,40.4521012,-121.861657,F,"NAD83",NA,NA,NA,18020153,dv,00060,00003,217610,NA,wat,NA,1645423,0,1981-10-01,2020-09-30,14245,1981,2020,39
USGS,11376110,PONDEROSA-BAILEY C PP NR MANTON CA,ST,40.45821245,-121.842212,F,"NAD83",2400,20,NGVD29,18020153,dv,00060,00003,217612,NA,wat,NA,1645423,0,1990-10-01,2018-09-30,9862,1990,2018,28
USGS,11376120,BAILEY C BL DIV TO POND BAILEY C PP NR MANTON CA,ST,40.4662681,-121.8244339,F,"NAD83",2650,20,NGVD29,18020153,dv,00060,00003,217613,NA,wat,NA,1645423,0,1990-01-13,2018-09-30,10057,1990,2018,28
USGS,11376410,S PH NR MANTON CA,ST,40.39571255,-121.878323,F,"NAD83",NA,NA,NA,18020153,dv,00060,00003,296129,NA,wat,NA,1645423,0,1979-10-01,2020-09-30,14976,1979,2020,41
USGS,11376430,INSKIP PH NR MANTON CA,ST,40.40098958,-121.964437,F,"NAD83",NA,NA,NA,18020153,dv,00060,00003,217619,NA,wat,NA,1645423,0,1979-10-01,2020-09-30,14976,1979,2020,41
USGS,11376458,COLEMAN PH NR COTTONWOOD CA,ST,40.4048768,-122.1222196,F,"NAD83",NA,NA,NA,18020153,dv,00060,00003,217621,NA,wat,NA,1645423,0,1978-10-01,2020-09-30,15341,1978,2020,42
USGS,11376550,BATTLE C BL COLEMAN FISH HATCHERY NR COTTONWOOD CA,ST,40.39820996,-122.1463869,F,"NAD83",410.52,0.16,"NAVD88",18020153,dv,00060,00003,10252,NA,wat,NA,1645423,0,1961-10-01,2021-07-25,21736,1961,2021,60
USGS,11379500,ELDER C NR PASKENTA CA,ST,40.02376507,-122.5119462,F,"NAD83",718.1,0.01,NGVD29,18020156,dv,00060,00003,10275,NA,wat,NA,1645423,0,1948-10-01,2021-06-26,26502,1948,2021,73
USGS,11381500,MILL C NR LOS MOLINOS CA,ST,40.0546022,-122.0241541,F,"NAD83",384.25,0.16,"NAVD88",18020156,dv,00060,00003,10284,NA,wat,NA,1645423,0,1928-10-01,2021-07-25,33899,1928,2021,93
USGS,11382000,THOMES C A PASKENTA CA,ST,39.88765496,-122.5291655,F,"NAD83",720,20,NGVD29,18020156,dv,00060,00003,296133,NA,wat,NA,1645423,0,1920-10-01,1996-09-30,27759,1920,1996,76
USGS,11383500,DEER C NR VINA CA,ST,40.01404745,-121.9483181,F,"NAD83",479.2,0.01,NGVD29,18020157,dv,00060,00003,10308,NA,wat,NA,1645423,0,1911-10-01,2021-07-25,38464,1911,2021,110
USGS,11387990,SOUTH DIVERSION CN NR ORLAND CA,ST,39.80987896,-122.330269,F,"NAD83",NA,NA,NA,18020115,dv,00060,00003,10344,NA,wat,NA,1645423,0,1961-10-01,1990-09-30,10592,1961,1990,29
USGS,11388000,STONY C BL BLACK BUTTE DAM NR ORLAND CA,ST,39.81849004,-122.3249913,F,"NAD83",360,10,NGVD29,18020115,dv,00060,00003,10348,NA,wat,NA,1645423,0,1955-07-01,1990-09-30,12876,1955,1990,35
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,"NAD83",NA,NA,NA,18020104,dv,00060,00003,10353,NA,wat,NA,1645423,0,1938-10-01,1995-06-30,20727,1938,1995,57
USGS,11389500,SACRAMENTO R A COLUSA CA,ST,39.2140566,-122.0002508,F,"NAD83",NA,NA,NA,18020104,dv,00060,00003,10367,NA,wat,NA,1645423,0,1921-04-11,2021-07-25,33047,1921,2021,100
USGS,11389747,FORKS OF BUTTE PP NR PARADISE CA,ST,39.87127207,-121.633586,F,"NAD83",1270,20,NGVD29,18020158,dv,00060,00003,10376,NA,wat,NA,1645423,0,1992-04-01,2005-09-29,4930,1992,2005,13
USGS,11389750,DE SABLA PH NR PARADISE CA,ST,39.8693276,-121.6319193,F,"NAD83",NA,NA,NA,18020158,dv,00060,00003,217707,NA,wat,NA,1645423,0,1979-10-01,2020-09-30,14976,1979,2020,41
USGS,11389775,CENTERVILLE PH NR PARADISE CA,ST,39.78877259,-121.6574746,F,"NAD83",NA,NA,NA,18020158,dv,00060,00003,240783,NA,wat,NA,1645423,0,1979-10-01,2020-09-30,14976,1979,2020,41
USGS,11389800,TOADTOWN CANAL AB BUTTE CANAL NR STIRLING CITY CA,ST,39.8857164,-121.6108077,F,"NAD83",NA,NA,NA,18020158,dv,00060,00003,217711,NA,wat,NA,1645423,0,1984-10-01,2020-09-30,13149,1984,2020,36
USGS,11390000,BUTTE C NR CHICO CA,ST,39.72599524,-121.7088643,F,"NAD83",321.34,0.16,"NAVD88",18020158,dv,00060,00003,10385,NA,wat,NA,1645423,0,1930-10-01,2021-07-25,33168,1930,2021,91
USGS,11390500,SACRAMENTO R BL WILKINS SLOUGH NR GRIMES CA,ST,39.00989476,-121.82469,F,"NAD83",-3,2.5,NGVD29,18020104,dv,00060,00003,10404,NA,wat,NA,1645423,0,1938-10-01,2021-07-25,30246,1938,2021,83
USGS,11395030,SF FEATHER R BL LITTLE GRASS VALLEY DAM CA,ST,39.72378055,-121.0221775,F,"NAD83",NA,NA,NA,18020123,dv,00060,00003,213324,NA,wat,NA,1645423,0,1927-10-01,2020-09-30,24107,1927,2020,93
USGS,11395150,SOUTH FORK TUNNEL NR STRAWBERRY VALLEY CA,ST,39.6485009,-121.1177355,F,"NAD83",NA,NA,NA,18020123,dv,00060,00003,10450,NA,wat,NA,1645423,0,1973-10-01,2006-09-29,12052,1973,2006,33
USGS,11395200,SF FEATHER R BL DIV DAM NR STRAWBERRY VALLEY CA,ST,39.6473898,-121.1188467,F,"NAD83",NA,NA,NA,18020123,dv,00060,00003,213322,NA,wat,NA,1645423,0,1960-10-01,2020-09-30,21915,1960,2020,60
USGS,11395500,OROVILLE WYANDOTTE CN NR CLIPPER MILLS CA,ST,39.5540554,-121.1930153,F,"NAD83",NA,NA,NA,18020123,dv,00060,00003,10457,NA,wat,NA,1645423,0,1927-10-01,2006-09-29,21548,1927,2006,79
USGS,11396000,LOST C NR CLIPPER MILLS CA,ST,39.5735007,-121.141625,F,"NAD83",NA,NA,NA,18020123,dv,00060,00003,296139,NA,wat,NA,1645423,0,1927-10-01,2020-09-30,31412,1927,2020,93
USGS,11396090,WOODLEAF PH NR WOODLEAF CA,ST,39.5548885,-121.2041267,F,"NAD83",NA,NA,NA,18020123,dv,00060,00003,217859,NA,wat,NA,1645423,0,1972-10-01,2020-09-30,16802,1972,2020,48
USGS,11396200,SF FEATHER R BL FORBESTOWN DAM CA,ST,39.5512773,-121.2094046,F,"NAD83",NA,NA,NA,18020123,dv,00060,00003,217860,NA,wat,NA,1645423,0,1962-09-30,2020-09-30,21186,1962,2020,58
USGS,11396290,FORBESTOWN PH NR FORBESTOWN CA,ST,39.5498875,-121.2777399,F,"NAD83",NA,NA,NA,18020123,dv,00060,00003,217890,NA,wat,NA,1645423,0,1972-10-01,2016-09-30,15343,1972,2016,44
USGS,11396310,MINERS RANCH CN BL PONDEROSA DAM NR FORBESTOWN CA,ST,39.5498873,-121.3066297,F,"NAD83",NA,NA,NA,18020123,dv,00060,00003,296140,NA,wat,NA,1645423,0,1962-11-01,2006-09-29,16039,1962,2006,44
USGS,11396329,KELLY RIDGE PH NR OROVILLE CA,ST,39.5321085,-121.4913572,F,"NAD83",224,20,NGVD29,18020159,dv,00060,00003,217891,NA,wat,NA,1645423,0,1972-10-01,2020-09-30,16071,1972,2020,48
USGS,11396330,BANGOR CN BL MINERS RANCH RES NR OROVILLE CA,ST,39.50405346,-121.4555227,F,"NAD83",NA,NA,NA,18020159,dv,00060,00003,10465,NA,wat,NA,1645423,0,1963-01-01,2015-09-29,16708,1963,2015,52
USGS,11396395,SUCKER RUN A KANAKA DIV NR FEATHER FALLS CA,ST,39.56210965,-121.2805178,F,"NAD83",1660,20,NGVD29,18020123,dv,00060,00003,217892,NA,wat,NA,1645423,0,1989-03-17,2012-09-30,7139,1989,2012,23
USGS,11399500,NF FEATHER R NR PRATTVILLE CA,ST,40.16822096,-121.093016,F,"NAD83",4390.09,0.01,NGVD29,18020121,dv,00060,00003,213554,NA,wat,NA,1645423,0,1906-01-01,2020-09-30,41912,1906,2020,114
USGS,11400200,ALMANOR-BUTT C TU A OUTLET NR PRATTVILLE CA,ST,40.188219,-121.1860742,F,"NAD83",NA,NA,NA,18020121,dv,00060,00003,10480,NA,wat,NA,1645423,0,1980-10-05,2004-09-30,7788,1980,2004,24
USGS,11400500,BUTT C BL ALMANOR-BUTT C TU NR PRATTVILLE CA,ST,40.18710789,-121.1880187,F,"NAD83",NA,NA,NA,18020121,dv,00060,00003,213555,NA,wat,NA,1645423,0,1936-10-01,2020-09-30,28854,1936,2020,84
USGS,11400600,BUTT VALLEY PH NR PRATTVILLE CA,ST,40.17571905,-121.1910743,F,"NAD83",NA,NA,NA,18020121,dv,00060,00003,213556,NA,wat,NA,1645423,0,1980-10-01,2020-09-30,14609,1980,2020,40
USGS,11401110,CARIBOU PH NO1 AND NO2 A CARIBOU CA,ST,40.0851651,-121.148295,F,"NAD83",NA,NA,NA,18020121,dv,00060,00003,213558,NA,wat,NA,1645423,0,1980-10-01,2020-09-30,14610,1980,2020,40
USGS,11401112,NF FEATHER R BL BELDEN DAM CA,ST,40.07127605,-121.1646843,F,"NAD83",2811,40,NGVD29,18020121,dv,00060,00003,213564,NA,wat,NA,1645423,0,1968-10-01,2020-09-30,18993,1968,2020,52
USGS,11401500,INDIAN C NR CRESCENT MILLS CA,ST,40.07794668,-120.9280107,F,"NAD83",3500,40,NGVD29,18020122,dv,00060,00003,10499,NA,wat,NA,1645423,0,1906-04-01,1993-09-30,26663,1906,1993,87
USGS,11402000,SPANISH C AB BLACKHAWK C AT KEDDIE CA,ST,40.002947,-120.9543994,F,"NAD83",3129.86,0.01,NGVD29,18020122,dv,00060,00003,10503,NA,wat,NA,1645423,0,1933-10-01,2021-07-25,32073,1933,2021,88
USGS,11403050,BELDEN PH A BELDEN CA,ST,40.007386,-121.2494094,F,"NAD83",NA,NA,NA,18020121,dv,00060,00003,213631,NA,wat,NA,1645423,0,1980-10-01,2020-09-30,14610,1980,2020,40
USGS,11403200,NF FEATHER R BL ROCK C DIV DAM CA,ST,39.98016347,-121.2769099,F,"NAD83",NA,NA,NA,18020121,dv,00060,00003,213636,NA,wat,NA,1645423,0,1985-09-30,2020-09-30,12559,1985,2020,35
USGS,11403450,MILK RANCH CONDUIT A OUTLET CA,ST,39.9023867,-121.2277406,F,"NAD83",5080,40,NGVD29,18020121,dv,00060,00003,213638,NA,wat,NA,1645423,0,1969-10-01,2020-09-30,16437,1969,2020,51
USGS,11403530,BUCKS C BL DIV DAM NR BUCKS LODGE CA,ST,39.9043311,-121.2307963,F,"NAD83",NA,NA,NA,18020121,dv,00060,00003,213640,NA,wat,NA,1645423,0,1990-09-30,2020-09-30,9598,1990,2020,30
