comid,metric,p10,p25,p50,p75,p90,source,result_type,gageid,gagetype,station_nm,usgs_lat,usgs_lon,MP_metric,class3_id,class3_name,CLASS_NAME
22591891,Wet_BFL_Mag_10,0.0552189664152947,0.316304085917167,1.1979662963519,2.54229763427363,3.77835057332763,model,predicted,10257550,ALT,WHITEWATER R A WINDY PT NR WHITE WATER CA,33.8989045,-116.6211256,0.7000000000000001,2,MIXED,low-volume snowmelt and rain
22591891,Wet_BFL_Mag_50,0.440111247279432,1.24381286705477,2.81181452463543,5.02708474672381,8.74548576653291,model,predicted,10257550,ALT,WHITEWATER R A WINDY PT NR WHITE WATER CA,33.8989045,-116.6211256,0.7000000000000001,2,MIXED,low-volume snowmelt and rain
22591891,Wet_Tim,19.98,32.825,57.9416666666666,96,126.6725,model,predicted,10257550,ALT,WHITEWATER R A WINDY PT NR WHITE WATER CA,33.8989045,-116.6211256,0.7000000000000001,2,MIXED,low-volume snowmelt and rain
22591957,Peak_Dur_2,1,1,4,10,29,inferred,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,Peak_Dur_5,1,1,2,3,6,inferred,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,Peak_Fre_2,1,1,2,3,5,inferred,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,Peak_Fre_5,1,1,1,2,3,inferred,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,Peak_10,9.74392022664486,25.0193123856706,62.5100778255019,82.5106297694088,145.190519819746,model,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,Peak_2,1.3068261565298,3.892743486043899,10.619232712714302,13.7569995156007,16.9877275095119,model,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,Peak_5,4.729737999999999,24.73134,40.45029,51.09822,67.44362,model,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,DS_Dur_WS,68.125,97.075,135.25,183.475,230.05,model,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,DS_Mag_50,0.0386267320500306,0.200063396612733,0.420355675644249,0.601867803973298,0.845709693832249,model,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,DS_Mag_90,0.224241733236633,0.392991317375904,0.669151387647219,0.988220310597915,1.44414843331803,model,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,DS_Tim,243.325,274.925,300.541666666667,324.2125,338.66,model,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,FA_Dur,2,3,4,6,8,obs,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,FA_Mag,0.426502221389293,0.844019194230645,1.43657848504117,3.07895884549814,5.65698207195882,model,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,FA_Tim,8.97,24.1875,44,57.5083333333334,65,model,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,Peak_Dur_10,1,1,1,2,4,obs,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,Peak_Fre_10,1,1,1,1,2,obs,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,SP_Dur,60.9775,99.9729166666665,142.166666666667,173.541666666667,199.0125,model,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,SP_Mag,1.00092742535127,1.96731054766021,4.71787914123388,12.7723116994894,25.711035071684,model,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,SP_Tim,129.9375,147.75,160.958333333333,191,224.02,model,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,Wet_BFL_Dur,34.315,67.6875,97.3,131.40625,165.5,model,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,Wet_BFL_Mag_10,0.117862051789974,0.329221632394384,0.514667124164188,0.784512599492655,1.09202889355793,model,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,Wet_BFL_Mag_50,0.310401758600523,0.647250934221087,1.00919386856967,1.45342324309693,2.03589182826872,model,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22591957,Wet_Tim,26.6125,38.7291666666667,58.425,89.45625,116.025,model,predicted,10257720,ALT,CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA,33.84385,-116.6058083,0.13333333333333333,2,MIXED,low-volume snowmelt and rain
22658309,Peak_Dur_2,1,1,4,10,29,inferred,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,Peak_Dur_5,1,1,2,3,6,inferred,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,Peak_Fre_2,1,1,2,3,5,inferred,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,Peak_Fre_5,1,1,1,2,3,inferred,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,Peak_10,577.733664614924,1776.34857044583,2772.45699660708,4674.56389543485,6069.3984703451,model,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,Peak_2,50.2014003008103,257.098311366972,554.3564850261071,709.858953338633,868.1652395597549,model,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,Peak_5,154.1185,947.7764,1476.439,1942.992,3030.9109999999996,model,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,DS_Dur_WS,101.159166666666,130.839583333334,168.55,205.677083333333,239.995,model,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,DS_Mag_50,1.00649155889707,3.26689503805504,8.60281267806954,15.3784999887841,25.5916737069328,model,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,DS_Mag_90,4.21463189232471,10.0726885903194,17.6229251619119,37.7899667230173,69.8043467719101,model,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,DS_Tim,223.37,263.2375,290.7,312.425,335,model,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,FA_Dur,2,3,4,6,8,obs,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,FA_Mag,15.1802496460263,31.3352199914665,63.5353625466103,131.922687701507,373.005548158264,model,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,FA_Tim,7.75,24.9375,42,51.7083333333333,62,model,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,Peak_Dur_10,1,1,1,2,4,obs,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,Peak_Fre_10,1,1,1,1,2,obs,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,SP_Dur,42.5075,57.075,75,102.275,138.3775,model,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,SP_Mag,74.3348943869287,146.156815473667,279.497291934973,580.361745631233,1214.1396189862,model,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,SP_Tim,146.5,167.864583333333,200.2,225.25,241.9,model,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,Wet_BFL_Dur,41.565,65.45,93.95,135.075,175.294166666667,model,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,Wet_BFL_Mag_10,4.41122922695149,10.8765686198021,23.4933915198269,49.5627428051294,80.0915458849423,model,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,Wet_BFL_Mag_50,18.9251930924641,41.6598686253476,83.806452552026,131.147627040615,204.868765578011,model,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
22658309,Wet_Tim,40.725,73.5,97.5,116.23125,140.85,model,predicted,10260500,ALT,DEEP C NR HESPERIA CA,34.34305858,-117.2264316,0.6896551724137931,2,MIXED,low-volume snowmelt and rain
8915935,Peak_10,335.660010337491,427.295760440208,520.595465078372,862.1704008838609,1405.87911570335,model,predicted,10290500,ALT,"ROBINSON CK AT TWIN LKS OUTLET NR BRIDGEPORT, CA",38.17214225,-119.3246032,0.8723404255319149,NA,NA,NA
8915935,Peak_2,175.660466530966,237.285851369546,271.997180815274,314.67199812847696,496.999410315946,model,predicted,10290500,ALT,"ROBINSON CK AT TWIN LKS OUTLET NR BRIDGEPORT, CA",38.17214225,-119.3246032,0.8723404255319149,NA,NA,NA
8915935,Peak_5,280.6216,366.1821,433.0185,623.4256,879.6767,model,predicted,10290500,ALT,"ROBINSON CK AT TWIN LKS OUTLET NR BRIDGEPORT, CA",38.17214225,-119.3246032,0.8723404255319149,NA,NA,NA
8915935,DS_Dur_WS,154.99,184.264583333334,202.608333333333,221,235.9,model,predicted,10290500,ALT,"ROBINSON CK AT TWIN LKS OUTLET NR BRIDGEPORT, CA",38.17214225,-119.3246032,0.8723404255319149,NA,NA,NA
8915935,DS_Mag_50,8.11967717639557,12.3555092658479,16.639733971797,20.525052721758,24.7698758761909,model,predicted,10290500,ALT,"ROBINSON CK AT TWIN LKS OUTLET NR BRIDGEPORT, CA",38.17214225,-119.3246032,0.8723404255319149,NA,NA,NA
8915935,DS_Mag_90,16.615739889467,21.4134892143716,27.8442909449816,41.0679901705977,66.9536072896724,model,predicted,10290500,ALT,"ROBINSON CK AT TWIN LKS OUTLET NR BRIDGEPORT, CA",38.17214225,-119.3246032,0.8723404255319149,NA,NA,NA
8915935,DS_Tim,306.643333333333,323.441666666666,337,348.70625,360.8625,model,predicted,10290500,ALT,"ROBINSON CK AT TWIN LKS OUTLET NR BRIDGEPORT, CA",38.17214225,-119.3246032,0.8723404255319149,NA,NA,NA
8915935,FA_Mag,20.0727813196461,27.940653587129,41.387829022657,58.9984410221009,86.6059690866396,model,predicted,10290500,ALT,"ROBINSON CK AT TWIN LKS OUTLET NR BRIDGEPORT, CA",38.17214225,-119.3246032,0.8723404255319149,NA,NA,NA
8915935,FA_Tim,6.57833333333333,24.825,40.95,48.63125,61.5083333333334,model,predicted,10290500,ALT,"ROBINSON CK AT TWIN LKS OUTLET NR BRIDGEPORT, CA",38.17214225,-119.3246032,0.8723404255319149,NA,NA,NA
8915935,SP_Dur,50,61.075,77.8541666666667,92.75,124.95,model,predicted,10290500,ALT,"ROBINSON CK AT TWIN LKS OUTLET NR BRIDGEPORT, CA",38.17214225,-119.3246032,0.8723404255319149,NA,NA,NA
8915935,SP_Mag,191.311234241685,234.363619773905,278.801741865274,338.875790273109,438.968563061994,model,predicted,10290500,ALT,"ROBINSON CK AT TWIN LKS OUTLET NR BRIDGEPORT, CA",38.17214225,-119.3246032,0.8723404255319149,NA,NA,NA
8915935,SP_Tim,244.685,253,260.75,270,276.41,model,predicted,10290500,ALT,"ROBINSON CK AT TWIN LKS OUTLET NR BRIDGEPORT, CA",38.17214225,-119.3246032,0.8723404255319149,NA,NA,NA
8915935,Wet_BFL_Dur,64.85,76.875,89.4291666666666,101.8,116.295,model,predicted,10290500,ALT,"ROBINSON CK AT TWIN LKS OUTLET NR BRIDGEPORT, CA",38.17214225,-119.3246032,0.8723404255319149,NA,NA,NA
8915935,Wet_BFL_Mag_10,17.2334189843576,22.1648525946132,28.0305974594039,38.8206127143694,51.5979483096945,model,predicted,10290500,ALT,"ROBINSON CK AT TWIN LKS OUTLET NR BRIDGEPORT, CA",38.17214225,-119.3246032,0.8723404255319149,NA,NA,NA
8915935,Wet_BFL_Mag_50,66.4615489807165,79.4679933325627,103.845234020855,141.540813099346,172.578928244631,model,predicted,10290500,ALT,"ROBINSON CK AT TWIN LKS OUTLET NR BRIDGEPORT, CA",38.17214225,-119.3246032,0.8723404255319149,NA,NA,NA
8915935,Wet_Tim,152.6,164.15,171.4,183.275,193.455,model,predicted,10290500,ALT,"ROBINSON CK AT TWIN LKS OUTLET NR BRIDGEPORT, CA",38.17214225,-119.3246032,0.8723404255319149,NA,NA,NA
946050152,Peak_10,1639.95955093432,2162.23149358884,2809.0647300846003,4877.0965222308705,6593.7043741868,model,predicted,10296500,ALT,"W WALKER RV NR COLEVILLE, CA",38.51324495,-119.4498872,0.7428571428571429,NA,NA,NA
946050152,Peak_2,576.627155243665,1008.50461775673,1325.15020397402,1673.31462143089,2383.8552917094,model,predicted,10296500,ALT,"W WALKER RV NR COLEVILLE, CA",38.51324495,-119.4498872,0.7428571428571429,NA,NA,NA
946050152,Peak_5,1325.621,1686.697,2329.594,3170.115,3963.301,model,predicted,10296500,ALT,"W WALKER RV NR COLEVILLE, CA",38.51324495,-119.4498872,0.7428571428571429,NA,NA,NA
946050152,DS_Dur_WS,165.305,186.2,202.8875,221.295833333334,234.129166666666,model,predicted,10296500,ALT,"W WALKER RV NR COLEVILLE, CA",38.51324495,-119.4498872,0.7428571428571429,NA,NA,NA
946050152,DS_Mag_50,54.1256115670406,64.1365443191544,80.0847212781581,98.1848434617972,126.094262345369,model,predicted,10296500,ALT,"W WALKER RV NR COLEVILLE, CA",38.51324495,-119.4498872,0.7428571428571429,NA,NA,NA
946050152,DS_Mag_90,78.9865161447072,97.8619670030469,128.175263158513,169.803478714531,229.856149278022,model,predicted,10296500,ALT,"W WALKER RV NR COLEVILLE, CA",38.51324495,-119.4498872,0.7428571428571429,NA,NA,NA
946050152,DS_Tim,302,315.5,328.75,337.5625,348.5575,model,predicted,10296500,ALT,"W WALKER RV NR COLEVILLE, CA",38.51324495,-119.4498872,0.7428571428571429,NA,NA,NA
946050152,FA_Mag,110.811882326655,149.894487970543,186.419736081354,288.238661920315,398.432970768608,model,predicted,10296500,ALT,"W WALKER RV NR COLEVILLE, CA",38.51324495,-119.4498872,0.7428571428571429,NA,NA,NA
946050152,FA_Tim,7.35833333333334,26.8,40.5,48,59.8875,model,predicted,10296500,ALT,"W WALKER RV NR COLEVILLE, CA",38.51324495,-119.4498872,0.7428571428571429,NA,NA,NA
946050152,SP_Dur,49.09,57,65.7875,77,87.73,model,predicted,10296500,ALT,"W WALKER RV NR COLEVILLE, CA",38.51324495,-119.4498872,0.7428571428571429,NA,NA,NA
946050152,SP_Mag,696.317744094975,975.961694281028,1195.83180001579,1523.95490243223,1905.695368846,model,predicted,10296500,ALT,"W WALKER RV NR COLEVILLE, CA",38.51324495,-119.4498872,0.7428571428571429,NA,NA,NA
946050152,SP_Tim,236.433333333334,247.4,254.125,262.833333333333,269.675,model,predicted,10296500,ALT,"W WALKER RV NR COLEVILLE, CA",38.51324495,-119.4498872,0.7428571428571429,NA,NA,NA
946050152,Wet_BFL_Dur,64.9875,78.6625,90.5,102.583333333333,118.1375,model,predicted,10296500,ALT,"W WALKER RV NR COLEVILLE, CA",38.51324495,-119.4498872,0.7428571428571429,NA,NA,NA
946050152,Wet_BFL_Mag_10,81.3259580873242,100.779720983659,125.359476718331,168.105075473757,190.933612514309,model,predicted,10296500,ALT,"W WALKER RV NR COLEVILLE, CA",38.51324495,-119.4498872,0.7428571428571429,NA,NA,NA
946050152,Wet_BFL_Mag_50,245.05867817731,355.109794318557,495.819880046015,600.699829413324,702.210696873492,model,predicted,10296500,ALT,"W WALKER RV NR COLEVILLE, CA",38.51324495,-119.4498872,0.7428571428571429,NA,NA,NA
946050152,Wet_Tim,140.6125,156.21875,166.95,176.65,187.51,model,predicted,10296500,ALT,"W WALKER RV NR COLEVILLE, CA",38.51324495,-119.4498872,0.7428571428571429,NA,NA,NA
8943677,Peak_10,639.825950017019,940.434204302078,1016.25714317,1183.40557155762,2449.7440578201,model,predicted,103366092,ALT,"UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA",38.8485185,-120.0271275,0.8750000000000001,NA,NA,NA
8943677,Peak_2,325.541596248913,518.990944742083,618.098433196836,871.3474416582111,919.2625119909392,model,predicted,103366092,ALT,"UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA",38.8485185,-120.0271275,0.8750000000000001,NA,NA,NA
8943677,Peak_5,478.8464,735.7384,835.9045,1212.595,1455.197,model,predicted,103366092,ALT,"UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA",38.8485185,-120.0271275,0.8750000000000001,NA,NA,NA
8943677,DS_Dur_WS,165.5,193,207.9,225.84375,241,model,predicted,103366092,ALT,"UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA",38.8485185,-120.0271275,0.8750000000000001,NA,NA,NA
8943677,DS_Mag_50,5.99839745432988,10.0889764557349,11.7538549853304,15.2928200877366,20.9287596139912,model,predicted,103366092,ALT,"UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA",38.8485185,-120.0271275,0.8750000000000001,NA,NA,NA
8943677,DS_Mag_90,16.1605285629462,21.4032312958798,26.81704627049,34.5803764008424,50.7423642988241,model,predicted,103366092,ALT,"UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA",38.8485185,-120.0271275,0.8750000000000001,NA,NA,NA
8943677,DS_Tim,292.09,302.93125,310.9,322.475,334.91,model,predicted,103366092,ALT,"UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA",38.8485185,-120.0271275,0.8750000000000001,NA,NA,NA
8943677,FA_Mag,19.0887816888536,28.4252858743714,43.2103215373329,65.5127780364278,108.476757516387,model,predicted,103366092,ALT,"UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA",38.8485185,-120.0271275,0.8750000000000001,NA,NA,NA
8943677,FA_Tim,14.75,26.9,36,42.6,52.21,model,predicted,103366092,ALT,"UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA",38.8485185,-120.0271275,0.8750000000000001,NA,NA,NA
8943677,SP_Dur,48.48,55.35625,63.5,72,83.4125,model,predicted,103366092,ALT,"UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA",38.8485185,-120.0271275,0.8750000000000001,NA,NA,NA
8943677,SP_Mag,320.500736662437,392.337397426425,488.334429614136,632.861124769985,784.409887066474,model,predicted,103366092,ALT,"UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA",38.8485185,-120.0271275,0.8750000000000001,NA,NA,NA
8943677,SP_Tim,236.3,242,246.45,252.135416666667,260.1425,model,predicted,103366092,ALT,"UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA",38.8485185,-120.0271275,0.8750000000000001,NA,NA,NA
8943677,Wet_BFL_Dur,64.2725,75.075,86,101.63125,121.22,model,predicted,103366092,ALT,"UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA",38.8485185,-120.0271275,0.8750000000000001,NA,NA,NA
8943677,Wet_BFL_Mag_10,18.4386705910861,22.8451045635054,29.0726661003969,43.3848851090222,56.5243771712725,model,predicted,103366092,ALT,"UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA",38.8485185,-120.0271275,0.8750000000000001,NA,NA,NA
8943677,Wet_BFL_Mag_50,83.4352014639268,104.927859111038,136.819283165978,177.307960383302,230.173687753094,model,predicted,103366092,ALT,"UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA",38.8485185,-120.0271275,0.8750000000000001,NA,NA,NA
8943677,Wet_Tim,130.45,147,157.666666666667,165.8,177.383333333333,model,predicted,103366092,ALT,"UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA",38.8485185,-120.0271275,0.8750000000000001,NA,NA,NA
8944439,Peak_10,487.412848622809,792.0883218332821,1198.0280151606598,1397.59822704079,1987.15117929566,model,predicted,10336610,ALT,"UPPER TRUCKEE RV AT SOUTH LAKE TAHOE, CA",38.9224078,-119.9915706,0.7941176470588235,NA,NA,NA
8944439,Peak_2,245.80957317707905,359.269073839308,505.64701022912,792.686298149707,1132.18790731354,model,predicted,10336610,ALT,"UPPER TRUCKEE RV AT SOUTH LAKE TAHOE, CA",38.9224078,-119.9915706,0.7941176470588235,NA,NA,NA
